time	dummy	norm_ang_moment	cot	sub_cot	info
5033.26	Re_14000_t_5033.26.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.27	Re_14000_t_5033.27.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.28	Re_14000_t_5033.28.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.29	Re_14000_t_5033.29.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.30	Re_14000_t_5033.30.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.31	Re_14000_t_5033.31.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.32	Re_14000_t_5033.32.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.33	Re_14000_t_5033.33.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.34	Re_14000_t_5033.34.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.35	Re_14000_t_5033.35.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.36	Re_14000_t_5033.36.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.37	Re_14000_t_5033.37.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.38	Re_14000_t_5033.38.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.39	Re_14000_t_5033.39.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.40	Re_14000_t_5033.40.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.41	Re_14000_t_5033.41.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.42	Re_14000_t_5033.42.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.43	Re_14000_t_5033.43.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.44	Re_14000_t_5033.44.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.45	Re_14000_t_5033.45.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.46	Re_14000_t_5033.46.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.47	Re_14000_t_5033.47.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.48	Re_14000_t_5033.48.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.49	Re_14000_t_5033.49.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.50	Re_14000_t_5033.50.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.51	Re_14000_t_5033.51.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.52	Re_14000_t_5033.52.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.53	Re_14000_t_5033.53.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.54	Re_14000_t_5033.54.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.55	Re_14000_t_5033.55.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.56	Re_14000_t_5033.56.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.57	Re_14000_t_5033.57.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.58	Re_14000_t_5033.58.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.59	Re_14000_t_5033.59.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.60	Re_14000_t_5033.60.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.61	Re_14000_t_5033.61.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(48.0, 10.0), (54.0, 46.0), (21.0, 54.0)]
5033.62	Re_14000_t_5033.62.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (54.0, 46.0), (21.0, 54.0)]
5033.63	Re_14000_t_5033.63.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (54.0, 46.0), (21.0, 54.0)]
5033.64	Re_14000_t_5033.64.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.65	Re_14000_t_5033.65.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.66	Re_14000_t_5033.66.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(48.0, 10.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.67	Re_14000_t_5033.67.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.68	Re_14000_t_5033.68.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.69	Re_14000_t_5033.69.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.70	Re_14000_t_5033.70.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.71	Re_14000_t_5033.71.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.72	Re_14000_t_5033.72.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.73	Re_14000_t_5033.73.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.74	Re_14000_t_5033.74.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.75	Re_14000_t_5033.75.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.76	Re_14000_t_5033.76.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.77	Re_14000_t_5033.77.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.78	Re_14000_t_5033.78.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.79	Re_14000_t_5033.79.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.80	Re_14000_t_5033.80.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.81	Re_14000_t_5033.81.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.82	Re_14000_t_5033.82.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.83	Re_14000_t_5033.83.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.84	Re_14000_t_5033.84.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.85	Re_14000_t_5033.85.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.86	Re_14000_t_5033.86.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.87	Re_14000_t_5033.87.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.88	Re_14000_t_5033.88.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.89	Re_14000_t_5033.89.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.90	Re_14000_t_5033.90.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.91	Re_14000_t_5033.91.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(51.0, 11.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.92	Re_14000_t_5033.92.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
5033.93	Re_14000_t_5033.93.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (57.0, 22.0), (55.0, 45.0), (21.0, 54.0)]
